Source,Target,Weight
1140,7689,0.1539412750739686
1140,1179,0.42063865126887323
1140,1179,0.42063865126887323
1140,677,0.4121835491888098
1140,1140,0.0
1140,6653,0.28007937609193034
1140,6653,0.22918739397184582
1140,1182,0.40180932542450243
1140,6653,0.30616836116523893
1140,2739,0.4543871510489716
1140,680,0.17769293141248477
1140,1179,0.44599747836265846
1140,6617,0.37821201599286003
1140,7689,0.1539412750739686
1140,1179,0.42063865126887323
1140,1179,0.42063865126887323
1140,677,0.4121835491888098
1140,6653,0.28007937609193034
1140,6653,0.22918739397184582
1140,1182,0.40180932542450243
1140,6653,0.30616836116523893
1140,2739,0.4543871510489716
1140,680,0.17769293141248477
1140,1179,0.44599747836265846
1140,6617,0.37821201599286003
1140,7689,0.1539412750739686
1140,1179,0.42063865126887323
