Latitude,Longitude,축종,발생두수,ID
37.5313869,127.6928777,벌-재래종,16,6983
37.7285179,128.0376067,벌-재래종,2,8495
38.0815097,127.4702373,벌-재래종,1,6919
35.0611343,128.4556496,벌-재래종,21,1102
34.9730223,127.1427854,벌-재래종,38,8743
37.5107169,127.6332539,벌-재래종,25,2136
35.6990304,127.590711,벌-재래종,1,4118
35.8021674,127.4199564,벌-재래종,8,4092
35.9520031,128.8967307,벌-개량종,400,534
36.1854956,129.2051557,벌-재래종,3,422
36.3616331,128.7962705,벌-재래종,1,2714
38.0375603,128.5476157,벌-재래종,20,2678
37.9763688,128.0820625,벌-재래종,40,1775
35.1198717,127.8975375,벌-개량종,70,1721
34.7014878,126.9485704,벌-재래종,70,2889
36.9635809,127.9320017,벌-재래종,10,4249
38.2279577,128.5206485,벌-재래종,1,3125
37.9993658,128.3250403,벌-재래종,5,7126
36.8919819,128.7963456,벌-재래종,2,7702
37.2462508,126.5257313,벌-재래종,10,45
35.1649004,128.985722,벌-재래종,1,5303
35.1746452,128.9884548,벌-재래종,2,5303
35.693019,127.22746,벌-재래종,1,4043
35.1505106,126.9952503,벌-재래종,1,6351
34.3467695,126.6651876,벌-재래종,1,3774
36.8353368,128.910956,벌-재래종,6,7197
37.4250014,128.2967109,벌-재래종,6,662
37.2220583,128.8218722,벌-재래종,7,7701
34.3342368,126.6602934,벌-재래종,1,3774
34.3467695,126.6651876,벌-재래종,50,3774
36.0909549,128.4829988,벌-재래종,5,1840
37.4405188,127.8508915,벌-재래종,2,4213
35.8877503,129.4453564,벌-재래종,7,8896
36.9786453,128.85124,벌-재래종,1,1882
37.6654008,126.714036,벌-재래종,1,2851
37.7142062,128.1824685,벌-재래종,3,1799
35.2270487,126.3984685,벌-재래종,11,3870
37.3793844,127.9569719,벌-재래종,13,3041
37.6020683,127.9591221,벌-재래종,5,4266
36.4593809,128.2678457,벌-개량종,150,373
35.3338895,129.1732717,벌-재래종,6,1437
36.8353368,128.910956,벌-재래종,4,7197
36.4220469,129.1244183,벌-개량종,83,3717
37.8683544,127.0292399,벌-재래종,1,4841
36.6728078,128.2986089,벌-개량종,140,2373
36.03714,128.6111061,벌-재래종,2,1415
35.3000705,127.0618243,벌-재래종,31,2056
37.8140141,128.1452309,벌-재래종,1,1048
38.1886627,128.3651816,벌-재래종,4,7134
37.348768,128.1604644,벌-재래종,6,5203
38.0807,128.5240511,벌-재래종,9,2678
36.7877626,129.2030091,벌-재래종,4,718
36.2342795,128.5875878,벌-개량종,1,397
35.9822558,127.3033187,벌-재래종,12,4925
35.7357767,129.4342524,벌-재래종,2,1211
37.4325997,127.6898941,벌-재래종,10,6983
37.8528108,127.0391079,벌-재래종,1,4841
37.6139354,128.1511451,벌-재래종,4,7082
36.8004842,128.7944095,벌-재래종,2,7702
37.7307329,127.1373616,벌-재래종,1,6353
37.6617845,127.5291954,벌-재래종,3,2517
34.4869365,126.2284574,벌-재래종,280,4468
37.3382632,127.9559957,벌-재래종,40,3041
37.3162611,127.8333974,벌-재래종,5,4213
37.4405188,127.8508915,벌-재래종,106,4213
36.2945638,129.0464878,벌-재래종,3,7719
37.6078802,127.7290553,벌-재래종,2,5079
37.6078802,127.7290553,벌-재래종,1,5079
37.1890654,129.0362358,벌-개량종,74,1431
37.2496686,129.0177973,벌-개량종,80,536
35.1077764,127.2000409,벌-재래종,14,7942
37.3728454,128.4052788,벌-재래종,4,6601
37.9993658,128.3250403,벌-재래종,4,7126
37.831802,126.8173464,벌-개량종,90,6753
36.8484432,127.9865342,벌-재래종,2,7272
35.1077764,127.2000409,벌-재래종,7,7942
35.0878407,127.6114145,벌-재래종,5,7574
37.6644632,127.6998828,벌-재래종,9,975
38.1453645,128.1335981,벌-재래종,1,648
37.5059781,129.0900522,벌-재래종,10,2739
37.9151065,128.1387795,벌-재래종,3,2244
37.9763688,128.0820625,벌-재래종,5,1775
38.1453645,128.1335981,벌-재래종,2,648
38.1453645,128.1335981,벌-재래종,4,648
38.1453645,128.1335981,벌-재래종,2,648
37.9993658,128.3250403,벌-재래종,15,7126
37.768125,128.1850253,벌-재래종,3,1380
36.0472497,127.7101074,벌-재래종,78,5922
37.4945468,127.4887109,벌-재래종,3,3738
34.417759,126.5509463,벌-재래종,18,2832
36.2104078,128.1780511,벌-개량종,80,8513
36.4852884,129.046328,벌-재래종,4,1904
36.0501173,128.589178,벌-재래종,4,1415
35.8167838,127.1984944,벌-재래종,50,2472
38.1453645,128.1335981,벌-재래종,5,648
35.0611343,128.4556496,벌-재래종,38,1102
38.0815097,127.4702373,벌-재래종,2,6919
37.785624,127.5469953,벌-재래종,2,593
38.1453645,128.1335981,벌-재래종,1,648
35.4797722,127.698092,벌-재래종,5,6992
35.3310801,127.9113578,벌-재래종,13,2208
37.4863982,127.5902252,벌-재래종,23,2136
37.4863982,127.5902252,벌-재래종,23,2136
37.0060873,128.9653695,벌-재래종,15,1891
38.0412339,127.0393313,벌-재래종,5,5739
36.0793691,127.9792429,벌-개량종,10,1026
36.8484432,127.9865342,벌-재래종,3,7272
36.718176,127.6424775,벌-재래종,1,5069
35.3310801,127.9113578,벌-재래종,5,2208
34.784308,127.109093,벌-재래종,25,2052
37.8624543,128.2199006,벌-개량종,1,2626
35.891691,127.3976681,벌-재래종,1,3444
35.6764888,127.2632347,벌-재래종,18,4043
34.7703449,128.4157739,벌-재래종,16,7405
38.0415585,128.6886217,벌-재래종,2,696
35.6398854,127.3985765,벌-재래종,7,8433
35.7213202,128.6332771,벌-재래종,1,3698
37.948639,128.3172237,벌-재래종,4,7126
38.0466608,128.3851271,벌-재래종,12,7126
37.3087458,128.3873055,벌-재래종,15,7279
38.0616616,128.6215764,벌-재래종,12,2305
37.2625905,128.9111959,벌-개량종,5,1179
36.668705,128.0171798,벌-재래종,3,3053
36.378131,128.5618083,벌-재래종,1,394
35.3166025,129.1658062,벌-재래종,1,1437
36.4571359,129.3230741,벌-재래종,10,1925
34.8774854,128.0044561,벌-재래종,6,329
35.2523976,128.6922326,벌-재래종,10,1409
36.5686008,128.7151174,벌-재래종,1,1877
38.1922602,128.1994956,벌-재래종,1,2253
38.1681838,128.1786506,벌-재래종,5,5977
37.8811169,127.5245739,벌-재래종,1,7570
37.2625905,128.9111959,벌-개량종,17,1179
33.2874612,126.5731538,벌-개량종,1,545
37.1536019,127.339438,벌-개량종,1,4928
35.142975,128.1495849,벌-재래종,7,7631
38.0616616,128.6215764,벌-재래종,9,2305
35.5239237,129.2886798,벌-재래종,1,6147
35.2128403,127.3399964,벌-재래종,2,2479
35.005055,126.7573618,벌-재래종,2,4529
37.9220961,128.4038892,벌-개량종,30,677
37.3860959,126.6389202,벌-재래종,7,5679
38.1453645,128.1335981,벌-재래종,2,648
37.1765396,127.0263059,벌-재래종,1,2034
36.7877626,129.2030091,벌-재래종,7,718
37.2848222,127.0352449,벌-개량종,3,4000
