id,학명,종,경도,위도,관찰일자,연도,지역
003000000001102670,Toxicodendron trichocarpum,개옻나무,36.09022222,128.0225,2016-06-03,2016,경상북도
003000000001103283,Toxicodendron vernicifluum,옻나무,36.0975,128.02675,2016-06-03,2016,경상북도
003000000001102664,Toxicodendron vernicifluum,옻나무,36.09941667,128.025,2016-06-03,2016,경상북도
003000000001103244,Toxicodendron trichocarpum,개옻나무,36.09244444,128.0234722,2016-06-03,2016,경상북도
003000000001144776,Rhus javanica,붉나무,36.213971,128.21093,2016-09-19,2016,경상북도
003000000001159381,Toxicodendron vernicifluum,옻나무,35.848582,129.010004,2016-05-08,2016,경상북도
003000000001112137,Toxicodendron trichocarpum,개옻나무,36.201325,128.571306,2016-05-19,2016,경상북도
003000000001144667,Rhus javanica,붉나무,36.205836,128.202786,2016-07-26,2016,경상북도
003000000001103825,Toxicodendron trichocarpum,개옻나무,36.09222222,128.0258889,2016-10-06,2016,경상북도
003000000001186420,Toxicodendron trichocarpum,개옻나무,35.9332329,128.1328278,2016-05-20,2016,경상북도
003000000001144545,Toxicodendron trichocarpum,개옻나무,36.21037,128.210409,2016-05-02,2016,경상북도
003000000001094112,Rhus javanica,붉나무,36.203479,128.453203,2016-09-20,2016,경상북도
003000000001103628,Rhus javanica,붉나무,36.08277778,128.0185556,2016-07-08,2016,경상북도
003000000001120962,Toxicodendron trichocarpum,개옻나무,36.14147222,128.1043889,2017-06-02,2017,경상북도
003000000001220599,Toxicodendron trichocarpum,개옻나무,36.30472222,128.3897222,2017-06-09,2017,경상북도
003000000001158367,Toxicodendron trichocarpum,개옻나무,36.48833333,128.3605556,2017-06-12,2017,경상북도
003000000001145148,Toxicodendron trichocarpum,개옻나무,36.24316667,128.1425833,2017-06-30,2017,경상북도
003000000001120852,Toxicodendron trichocarpum,개옻나무,36.18394444,128.0972222,2017-05-10,2017,경상북도
003000000001220674,Rhus javanica,붉나무,36.30472222,128.3897222,2017-06-09,2017,경상북도
003000000001112434,Toxicodendron trichocarpum,개옻나무,36.2575,128.5994444,2017-06-25,2017,경상북도
003000000001120747,Toxicodendron trichocarpum,개옻나무,36.16572222,128.06275,2017-05-10,2017,경상북도
003000000001120793,Rhus javanica,붉나무,36.17547222,128.0566111,2017-05-10,2017,경상북도
003000000001216484,Rhus javanica,붉나무,36.44469167,128.5612028,2017-06-14,2017,경상북도
003000000001120736,Toxicodendron trichocarpum,개옻나무,36.16486111,128.0623333,2017-05-10,2017,경상북도
003000000001216512,Toxicodendron trichocarpum,개옻나무,36.44935278,128.5649806,2017-06-14,2017,경상북도
003000000001120619,Rhus javanica,붉나무,36.19044444,128.0859444,2017-04-21,2017,경상북도
003000000001120678,Toxicodendron trichocarpum,개옻나무,36.17897222,128.0846944,2017-04-21,2017,경상북도
003000000001158482,Rhus javanica,붉나무,36.48833333,128.3605556,2017-06-12,2017,경상북도
003000000001121209,Rhus javanica,붉나무,36.21991667,128.076,2017-09-18,2017,경상북도
003000000001241234,Toxicodendron trichocarpum,개옻나무,36.06737778,127.9548056,2017-09-06,2017,경상북도
003000000001077678,Toxicodendron trichocarpum,개옻나무,35.88441111,128.9287278,2018-08-25,2018,경상북도
003000000001074400,Rhus javanica,붉나무,35.76219444,129.4079667,2018-08-22,2018,경상북도
003000000001228915,Toxicodendron trichocarpum,개옻나무,35.75961389,129.4162833,2018-08-22,2018,경상북도
003000000001077728,Toxicodendron trichocarpum,개옻나무,35.89981944,128.9556194,2018-09-12,2018,경상북도
003000000001077746,Toxicodendron trichocarpum,개옻나무,35.89690833,128.9490139,2018-09-12,2018,경상북도
003000000001149295,Rhus javanica,붉나무,36.655384,128.088486,2018-05-19,2018,경상북도
003000000001114002,Rhus javanica,붉나무,36.50583333,128.7627778,2018-04-06,2018,경상북도
003000000001149166,Toxicodendron trichocarpum,개옻나무,36.655262,128.088745,2018-05-19,2018,경상북도
003000000001077540,Rhus javanica,붉나무,35.90030278,128.9566194,2018-05-13,2018,경상북도
003000000001077566,Toxicodendron trichocarpum,개옻나무,35.88986389,128.9458306,2018-05-13,2018,경상북도
003000000001077565,Rhus javanica,붉나무,35.88986389,128.9458306,2018-05-13,2018,경상북도
003000000001077541,Toxicodendron trichocarpum,개옻나무,35.90030278,128.9566194,2018-05-13,2018,경상북도
003000000001077559,Rhus javanica,붉나무,35.89045278,128.941175,2018-05-13,2018,경상북도
003000000001077560,Toxicodendron trichocarpum,개옻나무,35.89045278,128.941175,2018-05-13,2018,경상북도
003000000001077577,Toxicodendron trichocarpum,개옻나무,35.88088333,128.9294417,2018-05-13,2018,경상북도
003000000001077160,Rhus javanica,붉나무,37.05227778,128.7838056,2018-08-08,2018,경상북도
003000000001157928,Rhus javanica,붉나무,37.06255556,129.016,2018-08-08,2018,경상북도
003000000001114603,Rhus javanica,붉나무,35.89091944,129.4095194,2018-09-14,2018,경상북도
003000000001077605,Rhus javanica,붉나무,35.8943,128.9566694,2018-08-21,2018,경상북도
003000000001077623,Rhus javanica,붉나무,35.89350556,128.9456278,2018-08-21,2018,경상북도
003000000001128189,Toxicodendron trichocarpum,개옻나무,37.09027778,129.1211944,2018-05-12,2018,경상북도
003000000001078194,Rhus javanica,붉나무,36.2575,129.0428056,2018-04-13,2018,경상북도
003000000001153310,Toxicodendron trichocarpum,개옻나무,36.163075,128.9798,2018-08-24,2018,경상북도
003000000001114602,Toxicodendron trichocarpum,개옻나무,35.89091944,129.4095194,2018-09-14,2018,경상북도
003000000001151098,Rhus javanica,붉나무,35.80273056,128.7155639,2018-05-05,2018,경상북도
003000000001077762,Toxicodendron trichocarpum,개옻나무,35.87993056,128.9268778,2018-09-18,2018,경상북도
003000000001078240,Toxicodendron trichocarpum,개옻나무,36.26238889,129.0524444,2018-04-14,2018,경상북도
003000000001077803,Toxicodendron trichocarpum,개옻나무,35.88259722,128.9286028,2018-09-18,2018,경상북도
003000000001153311,Rhus javanica,붉나무,36.163075,128.9798,2018-08-24,2018,경상북도
003000000001231317,Toxicodendron trichocarpum,개옻나무,35.7686,128.7886667,2018-05-04,2018,경상북도
003000000001231407,Rhus javanica,붉나무,35.76573056,128.7902056,2018-05-04,2018,경상북도
003000000001192214,Rhus javanica,붉나무,36.696873,128.145355,2018-08-19,2018,경상북도
003000000001077727,Rhus javanica,붉나무,35.89981944,128.9556194,2018-09-12,2018,경상북도
003000000001077761,Rhus javanica,붉나무,35.87993056,128.9268778,2018-09-18,2018,경상북도
003000000001157978,Rhus javanica,붉나무,36.51952778,129.0464444,2018-04-28,2018,경상북도
003000000001198564,Toxicodendron trichocarpum,개옻나무,36.63291667,129.2115,2018-04-22,2018,경상북도
003000000001198637,Rhus javanica,붉나무,36.66933333,129.2117222,2018-04-23,2018,경상북도
003000000001158009,Toxicodendron trichocarpum,개옻나무,36.51777778,129.0476389,2018-04-28,2018,경상북도
003000000001114508,Rhus javanica,붉나무,35.91018056,129.4053306,2018-05-22,2018,경상북도
003000000001192104,Toxicodendron trichocarpum,개옻나무,36.700333,128.172699,2018-08-19,2018,경상북도
003000000001077313,Toxicodendron trichocarpum,개옻나무,37.06877778,128.8161389,2018-10-18,2018,경상북도
003000000001076927,Toxicodendron trichocarpum,개옻나무,37.01355556,128.8370556,2018-05-30,2018,경상북도
003000000001076870,Rhus javanica,붉나무,37.01355556,128.8370556,2018-05-30,2018,경상북도
003000000001077085,Toxicodendron trichocarpum,개옻나무,37.02408333,128.8227778,2018-06-01,2018,경상북도
003000000001128537,Toxicodendron vernicifluum,옻나무,37.09169444,129.11075,2018-06-09,2018,경상북도
003000000001128623,Toxicodendron trichocarpum,개옻나무,37.08916667,129.1102778,2018-06-09,2018,경상북도
003000000001128572,Rhus javanica,붉나무,37.09083333,129.1103889,2018-06-09,2018,경상북도
003000000001089586,Rhus javanica,붉나무,35.82635,128.8582833,2018-06-26,2018,경상북도
003000000001089579,Toxicodendron trichocarpum,개옻나무,35.82635,128.8582833,2018-06-26,2018,경상북도
003000000001157807,Toxicodendron trichocarpum,개옻나무,37.04738889,129.0464444,2018-06-30,2018,경상북도
003000000001127393,Rhus javanica,붉나무,37.00358333,129.1290278,2018-07-01,2018,경상북도
003000000001114073,Toxicodendron trichocarpum,개옻나무,36.50866667,128.7687222,2018-07-14,2018,경상북도
003000000001221945,Rhus javanica,붉나무,35.72658111,128.6495611,2014-09-12,2014,대구광역시
003000000001221932,Toxicodendron trichocarpum,개옻나무,35.72601694,128.6472669,2014-06-29,2014,대구광역시
003000000001151177,Toxicodendron trichocarpum,개옻나무,35.79993333,128.6985028,2018-05-05,2018,대구광역시
003000000001151125,Toxicodendron trichocarpum,개옻나무,35.79993333,128.6985028,2018-05-05,2018,대구광역시
003000000001229873,Rhus javanica,붉나무,36.30611667,127.4828806,2017-10-21,2017,대전광역시
003000000001196828,Toxicodendron trichocarpum,개옻나무,36.36888889,127.2783333,2017-05-01,2017,대전광역시
003000000001229634,Toxicodendron trichocarpum,개옻나무,36.30595833,127.4839,2017-05-05,2017,대전광역시
003000000001196765,Toxicodendron trichocarpum,개옻나무,36.39923889,127.2883778,2017-10-22,2017,대전광역시
003000000001229641,Rhus javanica,붉나무,36.30595833,127.4839,2017-05-05,2017,대전광역시
003000000001229767,Toxicodendron trichocarpum,개옻나무,36.30963889,127.4834472,2017-10-21,2017,대전광역시
003000000001229797,Rhus javanica,붉나무,36.30995278,127.4823722,2017-10-21,2017,대전광역시
003000000001220299,Rhus javanica,붉나무,35.32010556,129.1324778,2018-04-22,2018,부산광역시
003000000001220167,Toxicodendron trichocarpum,개옻나무,35.31431111,129.1318028,2018-04-21,2018,부산광역시
003000000001089141,Rhus javanica,붉나무,35.27936667,129.0588778,2018-06-02,2018,부산광역시
003000000001088972,Toxicodendron trichocarpum,개옻나무,35.27936667,129.0588778,2018-06-02,2018,부산광역시
003000000001156720,Rhus javanica,붉나무,37.59575,127.0055561,2014-10-07,2014,서울특별시
003000000001178294,Rhus javanica,붉나무,37.66296111,127.0863219,2014-07-16,2014,서울특별시
003000000001156689,Rhus javanica,붉나무,37.58052806,126.9593061,2014-07-29,2014,서울특별시
003000000001177899,Toxicodendron trichocarpum,개옻나무,37.57736111,127.0958061,2014-10-29,2014,서울특별시
003000000001156885,Rhus javanica,붉나무,37.60961111,126.9549439,2014-06-04,2014,서울특별시
003000000001152767,Rhus javanica,붉나무,37.542175,126.854705,2014-08-05,2014,서울특별시
003000000001156841,Toxicodendron trichocarpum,개옻나무,37.60913889,126.9542219,2014-06-04,2014,서울특별시
003000000001156793,Rhus javanica,붉나무,37.60494389,126.9449719,2014-09-02,2014,서울특별시
003000000001177858,Rhus javanica,붉나무,37.56352806,127.0918331,2014-06-15,2014,서울특별시
003000000001178311,Toxicodendron trichocarpum,개옻나무,37.66442583,127.0874767,2014-05-06,2014,서울특별시
003000000001178323,Rhus javanica,붉나무,37.66442583,127.0874767,2014-05-06,2014,서울특별시
003000000001191894,Toxicodendron trichocarpum,개옻나무,36.62838889,127.2123331,2014-05-30,2014,세종특별자치시
003000000001197004,Toxicodendron trichocarpum,개옻나무,36.42216667,127.2316667,2017-05-18,2017,세종특별자치시
003000000001122667,Rhus javanica,붉나무,35.59046389,129.3973219,2014-10-15,2014,울산광역시
003000000001088062,Rhus javanica,붉나무,35.61317194,129.2583581,2014-10-24,2014,울산광역시
003000000001130136,Toxicodendron trichocarpum,개옻나무,35.54366694,129.20325,2014-06-03,2014,울산광역시
003000000001181831,Toxicodendron trichocarpum,개옻나무,35.516,129.0529669,2014-09-13,2014,울산광역시
003000000001074881,Rhus javanica,붉나무,35.63870611,129.1109169,2014-09-14,2014,울산광역시
003000000001074895,Toxicodendron vernicifluum,옻나무,35.63870611,129.1109169,2014-09-14,2014,울산광역시
003000000001122927,Toxicodendron trichocarpum,개옻나무,35.63738889,129.3786719,2014-09-17,2014,울산광역시
003000000001122926,Rhus javanica,붉나무,35.63738889,129.3786719,2014-09-17,2014,울산광역시
003000000001146734,Toxicodendron trichocarpum,개옻나무,37.50527806,126.5452781,2014-09-19,2014,인천광역시
003000000001147051,Rhus javanica,붉나무,37.52527806,126.4422219,2014-08-25,2014,인천광역시
003000000001146639,Rhus javanica,붉나무,37.50416694,126.5508331,2014-06-07,2014,인천광역시
003000000001147123,Toxicodendron trichocarpum,개옻나무,37.52777806,126.4486111,2014-08-28,2014,인천광역시
003000000001073526,Rhus javanica,붉나무,37.71333306,126.4405561,2014-07-31,2014,인천광역시
003000000001242480,Rhus javanica,붉나무,37.77544389,124.7435831,2014-07-31,2014,인천광역시
003000000001242479,Rhus javanica,붉나무,37.77544389,124.7435831,2014-07-31,2014,인천광역시
003000000001073563,Rhus javanica,붉나무,37.72166694,126.3927781,2014-08-01,2014,인천광역시
003000000001146770,Rhus javanica,붉나무,37.50638889,126.5552781,2014-08-02,2014,인천광역시
003000000001073479,Rhus javanica,붉나무,37.70722194,126.42,2014-10-29,2014,인천광역시
003000000001254122,Rhus javanica,붉나무,37.553365,126.7150231,2014-06-03,2014,인천광역시
003000000001254048,Toxicodendron trichocarpum,개옻나무,37.553365,126.7150231,2014-08-05,2014,인천광역시
003000000001253865,Rhus javanica,붉나무,37.553365,126.7150231,2014-08-05,2014,인천광역시
003000000001254045,Rhus javanica,붉나무,37.553365,126.7150231,2014-08-05,2014,인천광역시
003000000001073684,Rhus javanica,붉나무,37.77944389,126.4208331,2014-09-26,2014,인천광역시
003000000001073770,Rhus javanica,붉나무,37.78,126.4141669,2014-08-08,2014,인천광역시
003000000001146638,Toxicodendron trichocarpum,개옻나무,37.50416694,126.5508331,2014-06-07,2014,인천광역시
003000000001101501,Toxicodendron trichocarpum,개옻나무,37.82847194,124.7131939,2014-06-21,2014,인천광역시
003000000001127228,Rhus javanica,붉나무,37.96688889,124.6883611,2014-10-04,2014,인천광역시
003000000001073657,Toxicodendron trichocarpum,개옻나무,37.77944389,126.4208331,2014-06-24,2014,인천광역시
003000000001146902,Rhus javanica,붉나무,37.52472194,126.4394439,2014-05-14,2014,인천광역시
003000000001220956,Rhus javanica,붉나무,37.78083306,126.2952781,2014-06-28,2014,인천광역시
003000000001148118,Toxicodendron trichocarpum,개옻나무,37.38311389,126.4129306,2017-05-05,2017,인천광역시
003000000001130696,Rhus javanica,붉나무,37.43052778,126.6765556,2017-06-25,2017,인천광역시
003000000001148116,Rhus javanica,붉나무,37.38245,126.4143806,2017-05-05,2017,인천광역시
003000000001152806,Toxicodendron trichocarpum,개옻나무,37.45361111,126.7794444,2017-05-01,2017,인천광역시
003000000001243403,Toxicodendron trichocarpum,개옻나무,37.27336111,126.4644083,2017-07-15,2017,인천광역시
003000000001130697,Toxicodendron trichocarpum,개옻나무,37.43186111,126.6818806,2017-06-25,2017,인천광역시
003000000001243210,Rhus javanica,붉나무,37.27142222,126.4603861,2017-04-08,2017,인천광역시
003000000001147768,Rhus javanica,붉나무,37.53780556,126.3424444,2017-09-12,2017,인천광역시
003000000001147706,Rhus javanica,붉나무,37.53333333,126.3503056,2017-09-12,2017,인천광역시
003000000001244770,Toxicodendron trichocarpum,개옻나무,37.17791667,126.106,2018-06-16,2018,인천광역시
003000000001246075,Rhus javanica,붉나무,37.61002778,125.7099528,2018-05-28,2018,인천광역시
003000000001245586,Rhus javanica,붉나무,37.65485833,125.7121917,2018-05-29,2018,인천광역시
003000000001245771,Toxicodendron vernicifluum,옻나무,37.66835556,125.7090167,2018-05-30,2018,인천광역시
003000000001246880,Toxicodendron vernicifluum,옻나무,37.21236111,126.1681111,2018-08-21,2018,인천광역시
003000000001246864,Toxicodendron sylvestre,산검양옻나무,37.20102778,126.1841667,2018-08-21,2018,인천광역시
003000000001245587,Rhus javanica,붉나무,37.66519167,125.7079056,2018-05-30,2018,인천광역시
003000000001143123,Rhus javanica,붉나무,37.2235,126.1233333,2018-04-30,2018,인천광역시
003000000001244945,Rhus javanica,붉나무,37.22361111,126.1244722,2018-08-20,2018,인천광역시
003000000001244964,Rhus javanica,붉나무,37.23072222,126.1210278,2018-08-20,2018,인천광역시
003000000001244993,Toxicodendron trichocarpum,개옻나무,37.23180556,126.1213889,2018-08-20,2018,인천광역시
003000000001246641,Toxicodendron trichocarpum,개옻나무,37.21875,126.16575,2018-04-29,2018,인천광역시
003000000001246566,Rhus javanica,붉나무,37.22222222,126.16325,2018-04-29,2018,인천광역시
003000000001246473,Rhus javanica,붉나무,37.61026111,125.71845,2018-10-29,2018,인천광역시
003000000001245126,Toxicodendron trichocarpum,개옻나무,37.21672222,126.1238611,2018-11-02,2018,인천광역시
003000000001246956,Toxicodendron trichocarpum,개옻나무,37.22263889,126.1326944,2018-11-02,2018,인천광역시
003000000001246993,Rhus javanica,붉나무,37.21891667,126.1298333,2018-11-02,2018,인천광역시
003000000001143133,Rhus javanica,붉나무,37.21711111,126.1249444,2018-11-02,2018,인천광역시
003000000001165037,Rhus javanica,붉나무,34.36472222,126.6705556,,2015,전라남도
003000000001156131,Rhus javanica,붉나무,34.61416667,126.8380556,2015-10-04,2015,전라남도
003000000001179702,Toxicodendron sylvestre,산검양옻나무,34.722172,126.82999,2016-08-19,2016,전라남도
003000000001086495,Toxicodendron sylvestre,산검양옻나무,35.09216389,126.6275944,2016-05-14,2016,전라남도
003000000001179680,Rhus javanica,붉나무,34.722231,126.842967,2016-10-08,2016,전라남도
003000000001166563,Toxicodendron sylvestre,산검양옻나무,34.64019,126.704294,2016-05-31,2016,전라남도
003000000001166537,Rhus javanica,붉나무,34.64019,126.704294,2016-05-31,2016,전라남도
003000000001166538,Rhus javanica,붉나무,34.607533,126.684939,2016-06-20,2016,전라남도
003000000001166564,Toxicodendron sylvestre,산검양옻나무,34.607533,126.684939,2016-06-20,2016,전라남도
003000000001197828,Toxicodendron sylvestre,산검양옻나무,34.64527778,127.3633333,2017-04-21,2017,전라남도
003000000001230569,Rhus javanica,붉나무,34.6825,127.4055556,2017-06-11,2017,전라남도
003000000001179034,Toxicodendron trichocarpum,개옻나무,34.95708056,127.4508417,2017-05-27,2017,전라남도
003000000001106850,Toxicodendron sylvestre,산검양옻나무,34.79879722,127.3073806,2017-05-27,2017,전라남도
003000000001215966,Rhus javanica,붉나무,34.55845,126.8785667,2017-06-09,2017,전라남도
003000000001083886,Rhus javanica,붉나무,34.93282778,127.6530528,2017-10-21,2017,전라남도
003000000001083833,Toxicodendron sylvestre,산검양옻나무,34.92670278,127.6391167,2017-10-21,2017,전라남도
003000000001191346,Toxicodendron sylvestre,산검양옻나무,34.72472222,127.1802778,2017-06-08,2017,전라남도
003000000001195663,Toxicodendron sylvestre,산검양옻나무,34.96600833,127.5006278,2017-10-20,2017,전라남도
003000000001195562,Rhus javanica,붉나무,34.96600833,127.5006278,2017-10-20,2017,전라남도
003000000001197981,Rhus javanica,붉나무,34.65027778,127.3552778,2017-06-09,2017,전라남도
003000000001212257,Rhus javanica,붉나무,34.68913333,126.9874833,2017-08-07,2017,전라남도
003000000001212552,Toxicodendron trichocarpum,개옻나무,34.79944444,127.1837722,2017-05-06,2017,전라남도
003000000001239013,Toxicodendron sylvestre,산검양옻나무,34.95623889,127.318725,2017-06-23,2017,전라남도
003000000001212519,Toxicodendron sylvestre,산검양옻나무,34.80080556,127.1806778,2017-05-06,2017,전라남도
003000000001238954,Toxicodendron trichocarpum,개옻나무,34.95473333,127.3215917,2017-06-23,2017,전라남도
003000000001083630,Toxicodendron sylvestre,산검양옻나무,34.94318889,127.6471944,2017-05-06,2017,전라남도
003000000001239096,Toxicodendron sylvestre,산검양옻나무,34.93561667,127.3234667,2017-10-16,2017,전라남도
003000000001198218,Toxicodendron sylvestre,산검양옻나무,34.76392778,127.377125,2017-04-17,2017,전라남도
003000000001158714,Toxicodendron sylvestre,산검양옻나무,34.52944444,127.2291667,2017-06-15,2017,전라남도
003000000001239206,Rhus javanica,붉나무,34.95120556,127.3161806,2017-10-16,2017,전라남도
003000000001198272,Rhus javanica,붉나무,34.76392778,127.377125,2017-04-17,2017,전라남도
003000000001188755,Rhus javanica,붉나무,34.81685556,127.6914944,2017-10-14,2017,전라남도
003000000001156351,Toxicodendron succedaneum,검양옻나무,34.60715,126.8605167,2017-06-09,2017,전라남도
003000000001215935,Toxicodendron succedaneum,검양옻나무,34.55851667,126.8786167,2017-06-09,2017,전라남도
003000000001188246,Toxicodendron sylvestre,산검양옻나무,34.82138889,127.6987972,2017-04-16,2017,전라남도
003000000001218940,Toxicodendron sylvestre,산검양옻나무,34.54585,127.3774417,2017-06-24,2017,전라남도
003000000001188487,Toxicodendron trichocarpum,개옻나무,34.80379722,127.703275,2017-06-10,2017,전라남도
003000000001188435,Toxicodendron sylvestre,산검양옻나무,34.82085556,127.7290833,2017-06-10,2017,전라남도
003000000001218405,Rhus javanica,붉나무,34.5579,127.2608778,2017-04-22,2017,전라남도
003000000001218885,Rhus javanica,붉나무,34.51700278,127.4250083,2017-04-23,2017,전라남도
003000000001230657,Toxicodendron sylvestre,산검양옻나무,34.68027778,127.4027778,2017-08-12,2017,전라남도
003000000001218368,Toxicodendron sylvestre,산검양옻나무,34.5579,127.2608778,2017-04-22,2017,전라남도
003000000001211873,Toxicodendron succedaneum,검양옻나무,34.69108333,127.0172667,2017-06-22,2017,전라남도
003000000001211974,Rhus javanica,붉나무,34.6914,127.0148667,2017-06-22,2017,전라남도
003000000001106866,Rhus javanica,붉나무,34.79879722,127.3073806,2017-05-27,2017,전라남도
003000000001074357,Toxicodendron sylvestre,산검양옻나무,34.67328333,127.6054667,2017-05-05,2017,전라남도
003000000001240975,Toxicodendron sylvestre,산검양옻나무,34.77566667,127.0199722,2017-07-29,2017,전라남도
003000000001184977,Toxicodendron succedaneum,검양옻나무,34.64005,126.9571,2017-09-22,2017,전라남도
003000000001216107,Toxicodendron succedaneum,검양옻나무,34.54766667,126.93105,2017-08-26,2017,전라남도
003000000001195477,Rhus javanica,붉나무,34.96766667,127.5122083,2017-05-06,2017,전라남도
003000000001191600,Rhus javanica,붉나무,34.72694444,127.1888889,2017-10-07,2017,전라남도
003000000001083646,Rhus javanica,붉나무,34.94318889,127.6471944,2017-05-06,2017,전라남도
003000000001084109,Rhus javanica,붉나무,34.87113889,126.8540833,2017-09-03,2017,전라남도
003000000001195467,Toxicodendron trichocarpum,개옻나무,34.97530556,127.5117861,2017-05-06,2017,전라남도
003000000001083758,Toxicodendron trichocarpum,개옻나무,34.94123333,127.6433028,2017-05-06,2017,전라남도
003000000001154927,Rhus javanica,붉나무,34.68045556,127.7732139,2017-05-03,2017,전라남도
003000000001155007,Toxicodendron trichocarpum,개옻나무,34.68045556,127.7732139,2017-05-03,2017,전라남도
003000000001154977,Toxicodendron sylvestre,산검양옻나무,34.68045556,127.7732139,2017-05-03,2017,전라남도
003000000001240382,Rhus javanica,붉나무,34.80954444,127.6099,2017-05-04,2017,전라남도
003000000001188063,Toxicodendron sylvestre,산검양옻나무,34.74056667,127.7029194,2017-10-06,2017,전라남도
003000000001167143,Rhus javanica,붉나무,34.5253,126.8281167,2017-08-17,2017,전라남도
003000000001187901,Toxicodendron sylvestre,산검양옻나무,34.74579167,127.7148056,2017-05-04,2017,전라남도
003000000001240348,Toxicodendron sylvestre,산검양옻나무,34.80954444,127.6099,2017-05-04,2017,전라남도
003000000001074337,Rhus javanica,붉나무,34.67328333,127.6054667,2017-05-05,2017,전라남도
003000000001240664,Rhus javanica,붉나무,34.81735833,127.5847083,2017-10-06,2017,전라남도
003000000001188095,Rhus javanica,붉나무,34.74241944,127.7097417,2017-10-06,2017,전라남도
003000000001074611,Rhus javanica,붉나무,34.66535,127.6037972,2017-10-05,2017,전라남도
003000000001074677,Toxicodendron sylvestre,산검양옻나무,34.66535,127.6037972,2017-10-05,2017,전라남도
003000000001198427,Rhus javanica,붉나무,34.76392778,127.377125,2017-10-04,2017,전라남도
003000000001155142,Rhus javanica,붉나무,34.65554444,127.7870861,2017-10-04,2017,전라남도
003000000001239268,Rhus javanica,붉나무,34.951725,127.3159,2017-09-15,2017,전라남도
003000000001212604,Toxicodendron sylvestre,산검양옻나무,34.78384722,127.1897222,2017-10-02,2017,전라남도
003000000001212659,Rhus javanica,붉나무,34.78384722,127.1897222,2017-10-02,2017,전라남도
003000000001159060,Rhus javanica,붉나무,34.56444444,127.2377778,2017-09-30,2017,전라남도
003000000001226124,Rhus javanica,붉나무,34.74536389,126.1433889,2018-11-01,2018,전라남도
003000000001115343,Toxicodendron sylvestre,산검양옻나무,34.43086944,127.0469,2018-04-28,2018,전라남도
003000000001237573,Toxicodendron trichocarpum,개옻나무,35.26877778,127.2565278,2018-10-20,2018,전라남도
003000000001242046,Toxicodendron sylvestre,산검양옻나무,34.85014444,126.2568917,2018-04-21,2018,전라남도
003000000001088515,Rhus javanica,붉나무,34.57995556,126.6165,2018-03-23,2018,전라남도
003000000001116791,Toxicodendron sylvestre,산검양옻나무,34.60249167,126.0214889,2018-03-23,2018,전라남도
003000000001117140,Rhus javanica,붉나무,34.58089444,126.0341,2018-10-23,2018,전라남도
003000000001143029,Toxicodendron sylvestre,산검양옻나무,35.17380556,127.17475,2018-05-21,2018,전라남도
003000000001097067,Toxicodendron sylvestre,산검양옻나무,34.35488889,126.5641389,2018-09-01,2018,전라남도
003000000001157421,Toxicodendron sylvestre,산검양옻나무,34.99598611,126.5599028,2018-04-19,2018,전라남도
003000000001180971,Rhus javanica,붉나무,34.88083333,126.0616667,2018-10-11,2018,전라남도
003000000001097057,Rhus javanica,붉나무,34.35488889,126.5641389,2018-09-01,2018,전라남도
003000000001097125,Toxicodendron sylvestre,산검양옻나무,34.35055556,126.60375,2018-09-02,2018,전라남도
003000000001097137,Rhus javanica,붉나무,34.35055556,126.60375,2018-09-02,2018,전라남도
003000000001181014,Toxicodendron sylvestre,산검양옻나무,34.89133333,126.05525,2018-10-11,2018,전라남도
003000000001220033,Toxicodendron sylvestre,산검양옻나무,35.26578333,127.3453167,2018-05-04,2018,전라남도
003000000001225798,Toxicodendron sylvestre,산검양옻나무,34.70680833,126.1344222,2018-10-12,2018,전라남도
003000000001092167,Toxicodendron sylvestre,산검양옻나무,35.38942222,126.4109556,2018-03-31,2018,전라남도
003000000001092197,Toxicodendron sylvestre,산검양옻나무,35.38942222,126.4109556,2018-03-31,2018,전라남도
003000000001226044,Toxicodendron trichocarpum,개옻나무,34.70881389,126.126325,2018-10-14,2018,전라남도
003000000001225756,Rhus javanica,붉나무,34.70680833,126.1344222,2018-10-12,2018,전라남도
003000000001075096,Rhus javanica,붉나무,35.19977778,127.2550556,2018-05-07,2018,전라남도
003000000001151648,Toxicodendron vernicifluum,옻나무,35.325,126.8877778,2018-08-01,2018,전라남도
003000000001237660,Toxicodendron sylvestre,산검양옻나무,35.28011667,127.2175333,2018-05-10,2018,전라남도
003000000001075343,Toxicodendron succedaneum,검양옻나무,35.26645,127.31165,2018-05-10,2018,전라남도
003000000001075299,Toxicodendron vernicifluum,옻나무,35.27255,127.3232833,2018-05-10,2018,전라남도
003000000001225968,Toxicodendron sylvestre,산검양옻나무,34.71180833,126.12785,2018-10-14,2018,전라남도
003000000001157266,Rhus javanica,붉나무,35.18583333,126.5522222,2018-08-04,2018,전라남도
003000000001225918,Rhus javanica,붉나무,34.71180833,126.12785,2018-10-14,2018,전라남도
003000000001090440,Rhus javanica,붉나무,34.79161111,125.9856389,2018-05-11,2018,전라남도
003000000001092298,Toxicodendron sylvestre,산검양옻나무,35.39799167,126.40785,2018-08-07,2018,전라남도
003000000001193960,Toxicodendron sylvestre,산검양옻나무,34.52583056,126.4431694,2018-10-13,2018,전라남도
003000000001090470,Rhus javanica,붉나무,34.77566667,125.9512778,2018-05-12,2018,전라남도
003000000001180166,Toxicodendron sylvestre,산검양옻나무,34.82744444,126.0949722,2018-05-12,2018,전라남도
