Latitude,Longitude,축종,발생두수,ID_tree,종,카운트,ID
36.9694817,128.7708492,벌-재래종,3,3142,떡갈나무,1,838
35.9718139,127.4414868,벌-재래종,1,6424,아까시나무,1,839
34.810344,127.0284393,벌-재래종,61,6327,아까시나무,1,840
37.5893415,127.4947634,벌-재래종,3,4110,붉나무,1,841
37.3264572,127.8461587,벌-재래종,30,4213,붉나무,1,842
36.6211096,128.1016145,벌-재래종,3,2236,굴참나무,1,843
35.4402894,127.4044142,벌-재래종,1,4115,붉나무,1,844
37.1981957,127.3366783,벌-재래종,2,7544,족제비싸리,1,845
37.7803639,127.9135629,벌-재래종,14,636,개다래,4,846
36.9694817,128.7708492,벌-재래종,4,3142,떡갈나무,1,847
36.3616331,128.7962705,벌-재래종,2,2714,다래,1,848
36.9576622,127.2127404,벌-재래종,1,4877,산초나무,2,849
37.0529246,128.2095856,벌-재래종,1,5575,상수리나무,1,850
36.795644,127.8382474,벌-재래종,2,283,갈참나무,1,851
35.0380394,126.9087248,벌-재래종,40,101,갈참나무,1,852
36.8992222,128.4537971,벌-재래종,7,391,갈참나무,1,853
35.6019213,127.1434343,벌-재래종,27,176,갈참나무,1,854
38.1759283,127.5417197,벌-재래종,5,6919,애기똥풀,1,855
38.1759283,127.5417197,벌-재래종,15,6919,애기똥풀,1,856
38.0777327,127.519277,벌-재래종,1,5858,신갈나무,1,857
34.8849014,127.3922504,벌-재래종,3,4559,산검양옻나무,1,858
37.8862401,127.2168372,벌-재래종,3,6827,애기똥풀,1,859
35.7070291,127.1532238,벌-재래종,15,4043,붉나무,1,860
35.6232241,127.3953874,벌-재래종,15,8433,주름잎,1,861
35.6565243,129.1392355,벌-재래종,1,423,갈참나무,1,862
35.5118111,129.0765389,벌-재래종,1,420,갈참나무,1,863
38.0466608,128.3851271,벌-재래종,5,7126,애기똥풀,1,864
37.8811169,127.5245739,벌-재래종,1,7570,족제비싸리,1,865
35.6990304,127.590711,벌-재래종,1,4118,붉나무,1,866
37.7228102,127.8432939,벌-재래종,7,633,개다래,4,867
37.6654255,127.5054068,벌-재래종,5,2517,다래,1,868
37.4684441,128.2208537,벌-재래종,72,1804,광대싸리,1,869
38.1886627,128.3651816,벌-재래종,11,7134,애기똥풀,1,870
36.5763417,128.8070598,벌-재래종,6,3704,밤나무,1,871
36.5475881,128.5452575,벌-재래종,73,3691,밤나무,1,872
37.0161648,128.7315613,벌-재래종,2,3142,떡갈나무,1,873
38.0599182,127.553534,벌-재래종,9,5858,신갈나무,1,874
37.8594804,127.7837564,벌-재래종,6,8471,주름잎,1,875
35.0611343,128.4556496,벌-재래종,13,1102,개옻나무,1,876
37.3116906,127.3799627,벌-재래종,3,5851,신갈나무,1,877
35.0237325,128.0824143,벌-재래종,1,341,갈참나무,1,878
35.354195,127.5896257,벌-재래종,4,911,개옻나무,1,879
36.9833588,127.2304655,벌-재래종,1,1297,고욤나무,2,880
37.6814752,127.6318406,벌-재래종,50,2550,다래,1,881
37.8228476,127.9549594,벌-재래종,6,636,개다래,4,882
36.7047911,128.8286576,벌-재래종,1,3704,밤나무,1,883
36.4034175,129.0243083,벌-재래종,1,1904,광대싸리,1,884
37.5710458,127.6416006,벌-재래종,4,2158,굴참나무,3,885
37.8764886,128.0984423,벌-재래종,12,2244,굴참나무,1,886
37.2534286,128.726245,벌-재래종,1,1875,광대싸리,1,887
37.9763688,128.0820625,벌-재래종,2,1775,광대싸리,1,888
36.0840588,128.4993854,벌-재래종,8,1840,광대싸리,1,889
35.6232241,127.3953874,벌-재래종,10,8433,주름잎,1,890
37.6426333,127.8650768,벌-재래종,2,3597,밤나무,2,891
35.6010073,126.4997293,벌-재래종,3,8329,주름잎,1,892
34.3617495,126.6617565,벌-재래종,1,3905,붉나무,1,893
37.2882089,127.8796149,벌-재래종,1,3041,떡갈나무,1,894
37.4933412,127.8543931,벌-재래종,2,6983,애기똥풀,1,895
35.2053772,128.1165386,벌-재래종,55,7631,족제비싸리,1,896
35.4613511,127.7911938,벌-재래종,2,7004,애기똥풀,1,897
35.6835943,126.674112,벌-재래종,1,1254,고욤나무,1,898
37.2775872,128.0831466,벌-재래종,5,1046,개옻나무,1,899
37.694464,128.2708307,벌-재래종,18,663,개다래,1,900
37.3116906,127.3799627,벌-재래종,2,5851,신갈나무,1,901
37.7267059,126.9116461,벌-재래종,3,4805,산초나무,1,902
35.1077764,127.2000409,벌-재래종,20,7942,졸참나무,1,903
35.2938097,127.9227657,벌-재래종,96,2208,굴참나무,1,904
36.929005,127.9105637,벌-재래종,1,4249,붉나무,2,905
38.1759283,127.5417197,벌-재래종,20,6919,애기똥풀,1,906
38.1759283,127.5417197,벌-재래종,4,6919,애기똥풀,1,907
38.0777327,127.519277,벌-재래종,35,5858,신갈나무,1,908
38.1759283,127.5417197,벌-재래종,2,6919,애기똥풀,1,909
38.1759283,127.5417197,벌-재래종,17,6919,애기똥풀,1,910
38.1759283,127.5417197,벌-재래종,15,6919,애기똥풀,1,911
38.1759283,127.5417197,벌-재래종,14,6919,애기똥풀,1,912
37.2775872,128.0831466,벌-재래종,7,1046,개옻나무,1,913
37.8598438,128.1293578,벌-재래종,2,2244,굴참나무,1,914
35.4151198,127.7807653,벌-재래종,5,2567,다래,1,915
37.2520769,128.7817425,벌-재래종,4,1880,광대싸리,1,916
35.4114491,127.382667,벌-재래종,20,1303,고욤나무,1,917
36.9691539,127.9232858,벌-재래종,6,4249,붉나무,2,918
35.0146387,127.6844058,벌-재래종,12,263,갈참나무,1,919
37.9429407,127.4806675,벌-재래종,2,1630,광대싸리,1,920
37.9429407,127.4806675,벌-재래종,6,1630,광대싸리,1,921
36.8484432,127.9865342,벌-재래종,1,7272,옻나무,1,922
34.9918255,127.1324743,벌-재래종,15,8743,초피나무,1,923
34.9908486,126.9213478,벌-재래종,30,101,갈참나무,1,924
37.2775872,128.0831466,벌-재래종,2,1046,개옻나무,1,925
37.2775872,128.0831466,벌-재래종,2,1046,개옻나무,1,926
36.9448146,128.9381286,벌-재래종,8,3151,떡갈나무,1,927
35.6490244,128.8541177,벌-재래종,3,7193,애기똥풀,1,928
35.8703189,127.2653376,벌-재래종,30,2060,굴참나무,1,929
37.6418514,127.6530618,벌-재래종,7,2550,다래,1,930
37.9872585,128.6295139,벌-재래종,13,2305,굴참나무,1,931
36.8992222,128.4537971,벌-재래종,8,391,갈참나무,1,932
37.7524819,127.437941,벌-재래종,1,4966,산초나무,1,933
36.9691539,127.9232858,벌-재래종,13,4249,붉나무,2,934
38.117962,127.0473841,벌-재래종,17,6825,애기똥풀,1,935
37.6518777,127.74339,벌-재래종,35,975,개옻나무,2,936
36.4616321,128.9410712,벌-재래종,18,7407,유채,1,937
37.6535569,127.3319806,벌-재래종,2,180,갈참나무,1,938
35.485308,127.5426539,벌-재래종,4,2128,굴참나무,1,939
37.9429407,127.4806675,벌-재래종,1,1630,광대싸리,1,940
37.9429407,127.4806675,벌-재래종,1,1630,광대싸리,1,941
35.354195,127.5896257,벌-재래종,18,911,개옻나무,1,942
37.8740024,127.909936,벌-재래종,10,629,개다래,1,943
37.7610572,127.9813129,벌-재래종,21,636,개다래,4,944
37.3728454,128.4052788,벌-재래종,7,6601,아까시나무,1,945
36.6211096,128.1016145,벌-재래종,2,2236,굴참나무,1,946
37.8229473,128.121852,벌-재래종,5,1048,개옻나무,1,947
37.7770615,128.0156889,벌-재래종,2,8495,주름잎,1,948
37.8764886,128.0984423,벌-재래종,32,2244,굴참나무,1,949
37.8228476,127.9549594,벌-재래종,4,636,개다래,4,950
37.6147161,127.8863288,벌-재래종,9,3597,밤나무,2,951
37.9894237,128.116951,벌-재래종,1,1775,광대싸리,1,952
38.0771327,128.1436063,벌-재래종,4,523,감나무,1,953
35.8134957,127.2866581,벌-재래종,60,2472,다래,1,954
36.9395486,128.7902001,벌-재래종,3,3142,떡갈나무,1,955
37.8107051,128.2724166,벌-재래종,7,7109,애기똥풀,1,956
35.4412163,127.4091203,벌-재래종,12,4115,붉나무,1,957
35.1813263,127.173433,벌-재래종,51,572,개다래,1,958
35.0117982,126.8818047,벌-재래종,50,101,갈참나무,1,959
35.6745167,127.2863785,벌-재래종,50,4043,붉나무,1,960
38.1759283,127.5417197,벌-재래종,3,6919,애기똥풀,1,961
38.1759283,127.5417197,벌-재래종,1,6919,애기똥풀,1,962
38.0777327,127.519277,벌-재래종,11,5858,신갈나무,1,963
37.4573003,127.893469,벌-재래종,30,4213,붉나무,1,964
37.7492272,127.9215469,벌-재래종,6,636,개다래,4,965
35.0146387,127.6844058,벌-재래종,3,263,갈참나무,1,966
35.6990304,127.590711,벌-재래종,1,4118,붉나무,1,967
35.7401886,127.4294129,벌-재래종,1,5502,상수리나무,1,968
36.9691539,127.9232858,벌-재래종,8,4249,붉나무,2,969
37.5365529,128.2296884,벌-재래종,2,656,개다래,1,970
36.6393275,128.5140897,벌-재래종,7,391,갈참나무,1,971
36.8992222,128.4537971,벌-재래종,6,391,갈참나무,1,972
37.6437711,127.9527749,벌-재래종,5,4266,붉나무,1,973
37.6324523,127.7520913,벌-재래종,20,975,개옻나무,2,974
37.7142062,128.1824685,벌-재래종,5,1799,광대싸리,1,975
37.6011843,128.2265769,벌-재래종,6,656,개다래,1,976
37.0161648,128.7315613,벌-재래종,7,3142,떡갈나무,1,977
35.9128626,129.4499391,벌-재래종,5,8896,초피나무,1,978
35.0182672,128.4765665,벌-재래종,30,6031,신갈나무,1,979
37.7594062,128.5710184,벌-재래종,1,1137,개옻나무,1,980
35.0878407,127.6114145,벌-재래종,11,7574,족제비싸리,1,981
35.0389006,126.9988465,벌-재래종,64,6809,애기똥풀,1,982
37.9763688,128.0820625,벌-재래종,4,1775,광대싸리,1,983
38.1219556,128.3101926,벌-재래종,4,2641,다래,1,984
38.1219556,128.3101926,벌-재래종,1,2641,다래,1,985
37.6617845,127.5291954,벌-재래종,9,2517,다래,1,986
37.5893415,127.4947634,벌-재래종,1,4110,붉나무,1,987
37.656916,127.6122255,벌-재래종,8,2550,다래,1,988
37.6011843,128.2265769,벌-재래종,2,656,개다래,1,989
36.8203575,128.6044862,벌-재래종,85,391,갈참나무,1,990
37.5416012,127.4258645,벌-재래종,15,1614,광대싸리,1,991
37.4250014,128.2967109,벌-재래종,1,662,개다래,1,992
35.1077764,127.2000409,벌-재래종,10,7942,졸참나무,1,993
35.6501248,128.7060644,벌-재래종,3,3702,밤나무,1,994
38.1323492,128.2292072,벌-재래종,2,1064,개옻나무,1,995
38.05014,128.5452484,벌-재래종,7,2678,다래,1,996
35.891691,127.3976681,벌-재래종,2,3444,밤나무,1,997
38.0497615,127.5950284,벌-재래종,3,2533,다래,1,998
38.0777327,127.519277,벌-재래종,7,5858,신갈나무,1,999
35.2343442,128.8318904,벌-재래종,2,8228,졸참나무,1,1000
38.0087006,128.1617215,벌-재래종,1,5984,신갈나무,1,1001
36.3735292,128.9007835,벌-재래종,2,7407,유채,1,1002
37.6644632,127.6998828,벌-재래종,2,975,개옻나무,2,1003
37.6995714,127.8821936,벌-재래종,5,3597,밤나무,2,1004
36.6583598,128.8915154,벌-재래종,44,3704,밤나무,1,1005
37.7979718,126.3953013,벌-재래종,10,33,갈참나무,1,1006
35.1957011,128.4999975,벌-재래종,12,8841,초피나무,1,1007
38.0412339,127.0393313,벌-재래종,7,5739,신갈나무,1,1008
36.9635809,127.9320017,벌-재래종,20,4249,붉나무,2,1009
34.5646638,127.148057,벌-재래종,15,3402,밤나무,1,1010
35.1917957,126.4357275,벌-재래종,53,3870,붉나무,1,1011
35.256597,126.5405597,벌-재래종,81,749,개옻나무,1,1012
34.7326998,127.1538776,벌-재래종,42,1550,광대싸리,1,1013
36.0501173,128.589178,벌-재래종,8,1415,고욤나무,1,1014
38.1886627,128.3651816,벌-재래종,60,7134,애기똥풀,1,1015
38.1681838,128.1786506,벌-재래종,10,5977,신갈나무,1,1016
36.8744093,128.8887244,벌-재래종,3,1887,광대싸리,1,1017
37.6617845,127.5291954,벌-재래종,8,2517,다래,1,1018
35.5165876,129.2623781,벌-재래종,26,6147,신갈나무,1,1019
34.3748605,126.6614699,벌-재래종,10,3905,붉나무,1,1020
34.3748605,126.6614699,벌-재래종,2,3905,붉나무,1,1021
34.3839197,126.6915543,벌-재래종,10,69,갈참나무,1,1022
34.3342368,126.6602934,벌-재래종,19,3774,붉가시나무,1,1023
34.3342368,126.6602934,벌-재래종,8,3774,붉가시나무,1,1024
34.3342368,126.6602934,벌-재래종,26,3774,붉가시나무,1,1025
34.3342368,126.6602934,벌-재래종,10,3774,붉가시나무,1,1026
35.0181337,127.6489426,벌-재래종,15,7574,족제비싸리,1,1027
35.0181337,127.6489426,벌-재래종,25,7574,족제비싸리,1,1028
35.0181337,127.6489426,벌-재래종,15,7574,족제비싸리,1,1029
35.1934074,127.2851201,벌-재래종,7,7974,졸참나무,1,1030
35.1934074,127.2851201,벌-재래종,12,7974,졸참나무,1,1031
37.5313869,127.6928777,벌-재래종,16,6983,애기똥풀,1,1032
37.7285179,128.0376067,벌-재래종,2,8495,주름잎,1,1033
38.0815097,127.4702373,벌-재래종,1,6919,애기똥풀,1,1034
35.0611343,128.4556496,벌-재래종,21,1102,개옻나무,1,1035
34.9730223,127.1427854,벌-재래종,38,8743,초피나무,1,1036
37.5107169,127.6332539,벌-재래종,25,2136,굴참나무,1,1037
35.6990304,127.590711,벌-재래종,1,4118,붉나무,1,1038
35.8021674,127.4199564,벌-재래종,8,4092,붉나무,1,1039
36.1854956,129.2051557,벌-재래종,3,422,갈참나무,1,1040
36.3616331,128.7962705,벌-재래종,1,2714,다래,1,1041
38.0375603,128.5476157,벌-재래종,20,2678,다래,1,1042
37.9763688,128.0820625,벌-재래종,40,1775,광대싸리,1,1043
34.7014878,126.9485704,벌-재래종,70,2889,떡갈나무,1,1044
36.9635809,127.9320017,벌-재래종,10,4249,붉나무,2,1045
38.2279577,128.5206485,벌-재래종,1,3125,떡갈나무,1,1046
37.9993658,128.3250403,벌-재래종,5,7126,애기똥풀,1,1047
36.8919819,128.7963456,벌-재래종,2,7702,족제비싸리,1,1048
37.2462508,126.5257313,벌-재래종,10,45,갈참나무,1,1049
35.1649004,128.985722,벌-재래종,1,5303,산초나무,1,1050
35.1746452,128.9884548,벌-재래종,2,5303,산초나무,1,1051
35.693019,127.22746,벌-재래종,1,4043,붉나무,1,1052
35.1505106,126.9952503,벌-재래종,1,6351,아까시나무,1,1053
34.3467695,126.6651876,벌-재래종,1,3774,붉가시나무,1,1054
36.8353368,128.910956,벌-재래종,6,7197,애기똥풀,1,1055
37.4250014,128.2967109,벌-재래종,6,662,개다래,1,1056
37.2220583,128.8218722,벌-재래종,7,7701,족제비싸리,1,1057
34.3342368,126.6602934,벌-재래종,1,3774,붉가시나무,1,1058
34.3467695,126.6651876,벌-재래종,50,3774,붉가시나무,1,1059
36.0909549,128.4829988,벌-재래종,5,1840,광대싸리,1,1060
37.4405188,127.8508915,벌-재래종,2,4213,붉나무,1,1061
35.8877503,129.4453564,벌-재래종,7,8896,초피나무,1,1062
36.9786453,128.85124,벌-재래종,1,1882,광대싸리,1,1063
37.6654008,126.714036,벌-재래종,1,2851,떡갈나무,1,1064
37.7142062,128.1824685,벌-재래종,3,1799,광대싸리,1,1065
35.2270487,126.3984685,벌-재래종,11,3870,붉나무,1,1066
37.3793844,127.9569719,벌-재래종,13,3041,떡갈나무,1,1067
37.6020683,127.9591221,벌-재래종,5,4266,붉나무,1,1068
35.3338895,129.1732717,벌-재래종,6,1437,고욤나무,1,1069
36.8353368,128.910956,벌-재래종,4,7197,애기똥풀,1,1070
37.8683544,127.0292399,벌-재래종,1,4841,산초나무,1,1071
36.03714,128.6111061,벌-재래종,2,1415,고욤나무,1,1072
35.3000705,127.0618243,벌-재래종,31,2056,굴참나무,1,1073
37.8140141,128.1452309,벌-재래종,1,1048,개옻나무,1,1074
38.1886627,128.3651816,벌-재래종,4,7134,애기똥풀,1,1075
37.348768,128.1604644,벌-재래종,6,5203,산초나무,1,1076
38.0807,128.5240511,벌-재래종,9,2678,다래,1,1077
36.7877626,129.2030091,벌-재래종,4,718,개다래,1,1078
35.9822558,127.3033187,벌-재래종,12,4925,산초나무,1,1079
35.7357767,129.4342524,벌-재래종,2,1211,개옻나무,1,1080
37.4325997,127.6898941,벌-재래종,10,6983,애기똥풀,1,1081
37.8528108,127.0391079,벌-재래종,1,4841,산초나무,1,1082
37.6139354,128.1511451,벌-재래종,4,7082,애기똥풀,1,1083
36.8004842,128.7944095,벌-재래종,2,7702,족제비싸리,1,1084
37.7307329,127.1373616,벌-재래종,1,6353,아까시나무,1,1085
37.6617845,127.5291954,벌-재래종,3,2517,다래,1,1086
34.4869365,126.2284574,벌-재래종,280,4468,산검양옻나무,1,1087
37.3382632,127.9559957,벌-재래종,40,3041,떡갈나무,1,1088
37.3162611,127.8333974,벌-재래종,5,4213,붉나무,1,1089
37.4405188,127.8508915,벌-재래종,106,4213,붉나무,1,1090
36.2945638,129.0464878,벌-재래종,3,7719,족제비싸리,1,1091
37.6078802,127.7290553,벌-재래종,2,5079,산초나무,3,1092
37.6078802,127.7290553,벌-재래종,1,5079,산초나무,3,1093
35.1077764,127.2000409,벌-재래종,14,7942,졸참나무,1,1094
37.3728454,128.4052788,벌-재래종,4,6601,아까시나무,1,1095
37.9993658,128.3250403,벌-재래종,4,7126,애기똥풀,1,1096
36.8484432,127.9865342,벌-재래종,2,7272,옻나무,1,1097
35.1077764,127.2000409,벌-재래종,7,7942,졸참나무,1,1098
35.0878407,127.6114145,벌-재래종,5,7574,족제비싸리,1,1099
37.6644632,127.6998828,벌-재래종,9,975,개옻나무,2,1100
38.1453645,128.1335981,벌-재래종,1,648,개다래,1,1101
37.5059781,129.0900522,벌-재래종,10,2739,다래,1,1102
37.9151065,128.1387795,벌-재래종,3,2244,굴참나무,1,1103
37.9763688,128.0820625,벌-재래종,5,1775,광대싸리,1,1104
38.1453645,128.1335981,벌-재래종,2,648,개다래,1,1105
38.1453645,128.1335981,벌-재래종,4,648,개다래,1,1106
38.1453645,128.1335981,벌-재래종,2,648,개다래,1,1107
37.9993658,128.3250403,벌-재래종,15,7126,애기똥풀,1,1108
37.768125,128.1850253,벌-재래종,3,1380,고욤나무,1,1109
36.0472497,127.7101074,벌-재래종,78,5922,신갈나무,1,1110
37.4945468,127.4887109,벌-재래종,3,3738,벼,1,1111
34.417759,126.5509463,벌-재래종,18,2832,떡갈나무,2,1112
36.4852884,129.046328,벌-재래종,4,1904,광대싸리,1,1113
36.0501173,128.589178,벌-재래종,4,1415,고욤나무,1,1114
35.8167838,127.1984944,벌-재래종,50,2472,다래,1,1115
38.1453645,128.1335981,벌-재래종,5,648,개다래,1,1116
35.0611343,128.4556496,벌-재래종,38,1102,개옻나무,1,1117
38.0815097,127.4702373,벌-재래종,2,6919,애기똥풀,1,1118
37.785624,127.5469953,벌-재래종,2,593,개다래,1,1119
38.1453645,128.1335981,벌-재래종,1,648,개다래,1,1120
35.4797722,127.698092,벌-재래종,5,6992,애기똥풀,1,1121
35.3310801,127.9113578,벌-재래종,13,2208,굴참나무,1,1122
37.4863982,127.5902252,벌-재래종,23,2136,굴참나무,1,1123
37.4863982,127.5902252,벌-재래종,23,2136,굴참나무,1,1124
37.0060873,128.9653695,벌-재래종,15,1891,광대싸리,1,1125
38.0412339,127.0393313,벌-재래종,5,5739,신갈나무,1,1126
36.8484432,127.9865342,벌-재래종,3,7272,옻나무,1,1127
36.718176,127.6424775,벌-재래종,1,5069,산초나무,1,1128
35.3310801,127.9113578,벌-재래종,5,2208,굴참나무,1,1129
34.784308,127.109093,벌-재래종,25,2052,굴참나무,1,1130
35.891691,127.3976681,벌-재래종,1,3444,밤나무,1,1131
35.6764888,127.2632347,벌-재래종,18,4043,붉나무,1,1132
34.7703449,128.4157739,벌-재래종,16,7405,유채,1,1133
38.0415585,128.6886217,벌-재래종,2,696,개다래,1,1134
35.6398854,127.3985765,벌-재래종,7,8433,주름잎,1,1135
35.7213202,128.6332771,벌-재래종,1,3698,밤나무,1,1136
37.948639,128.3172237,벌-재래종,4,7126,애기똥풀,1,1137
38.0466608,128.3851271,벌-재래종,12,7126,애기똥풀,1,1138
37.3087458,128.3873055,벌-재래종,15,7279,옻나무,1,1139
38.0616616,128.6215764,벌-재래종,12,2305,굴참나무,1,1140
36.668705,128.0171798,벌-재래종,3,3053,떡갈나무,1,1141
36.378131,128.5618083,벌-재래종,1,394,갈참나무,1,1142
35.3166025,129.1658062,벌-재래종,1,1437,고욤나무,1,1143
36.4571359,129.3230741,벌-재래종,10,1925,광대싸리,1,1144
34.8774854,128.0044561,벌-재래종,6,329,갈참나무,2,1145
35.2523976,128.6922326,벌-재래종,10,1409,고욤나무,1,1146
36.5686008,128.7151174,벌-재래종,1,1877,광대싸리,1,1147
38.1922602,128.1994956,벌-재래종,1,2253,굴참나무,1,1148
38.1681838,128.1786506,벌-재래종,5,5977,신갈나무,1,1149
37.8811169,127.5245739,벌-재래종,1,7570,족제비싸리,1,1150
35.142975,128.1495849,벌-재래종,7,7631,족제비싸리,1,1151
38.0616616,128.6215764,벌-재래종,9,2305,굴참나무,1,1152
35.5239237,129.2886798,벌-재래종,1,6147,신갈나무,1,1153
35.2128403,127.3399964,벌-재래종,2,2479,다래,1,1154
35.005055,126.7573618,벌-재래종,2,4529,산검양옻나무,1,1155
37.3860959,126.6389202,벌-재래종,7,5679,신갈나무,1,1156
38.1453645,128.1335981,벌-재래종,2,648,개다래,1,1157
37.1765396,127.0263059,벌-재래종,1,2034,굴참나무,1,1158
36.7877626,129.2030091,벌-재래종,7,718,개다래,1,1159
