Id,x,y,종
6809,35.0389006,126.9988465,애기똥풀
1630,37.9429407,127.4806675,광대싸리
8743,34.9918255,127.1324743,초피나무
8743,34.9918255,127.1324743,초피나무
718,36.7877626,129.2030091,개다래
1882,36.9786453,128.85124,광대싸리
1882,36.9786453,128.85124,광대싸리
2796,36.7858857,126.4598336,떡갈나무
2472,35.8134957,127.2866581,다래
6568,37.4332607,128.143289,아까시나무
7082,37.539564,128.1012695,애기똥풀
6562,37.7754348,128.1419051,아까시나무
8859,36.751179,128.9409492,초피나무
536,37.2310597,129.0577581,감나무
7056,37.4645144,127.9905951,애기똥풀
1925,36.4571359,129.3230741,광대싸리
2743,36.4785066,129.1679121,다래
1079,38.2715512,128.2609359,개옻나무
7011,35.2714721,127.8166414,애기똥풀
2136,37.5306149,127.5850392,굴참나무
2136,37.5306149,127.5850392,굴참나무
2517,37.5558764,127.5817911,다래
5632,37.6644484,128.4015336,생열귀나무
7113,37.5631941,128.3127372,애기똥풀
4110,37.5893415,127.4947634,붉나무
4546,34.7347053,127.0449183,산검양옻나무
4569,35.433975,127.6260086,산검양옻나무
2517,37.5558764,127.5817911,다래
319,36.0226985,127.9082523,갈참나무
2217,36.0302856,127.9284691,굴참나무
4569,35.433975,127.6260086,산검양옻나무
7126,37.9993658,128.3250403,애기똥풀
911,35.354195,127.5896257,개옻나무
6919,38.0815097,127.4702373,애기똥풀
4043,35.7169648,127.1893559,붉나무
8841,35.1378377,128.5161745,초피나무
2626,37.8624543,128.2199006,다래
1630,37.9429407,127.4806675,광대싸리
3738,37.497971,127.5050639,벼
2678,38.0834935,128.4610259,다래
8466,35.0735153,127.7475564,주름잎
6601,37.3728454,128.4052788,아까시나무
8047,35.5507352,127.4770543,졸참나무
431,36.4518737,129.4294626,갈참나무
198,36.2063308,127.3890182,갈참나무
431,36.4518737,129.4294626,갈참나무
975,37.615778,127.772086,개옻나무
655,37.412114,128.2193256,개다래
2472,35.8167838,127.1984944,다래
7574,35.0878407,127.6114145,족제비싸리
2678,38.0834935,128.4610259,다래
6601,37.3852166,128.3913906,아까시나무
6601,37.3340143,128.3903643,아까시나무
7113,37.5631941,128.3127372,애기똥풀
2641,38.1219556,128.3101926,다래
6601,37.3628576,128.4182448,아까시나무
5632,37.6644484,128.4015336,생열귀나무
6568,37.4498916,128.1823372,아까시나무
